,datetime,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator,dow
4999,2011-12-02 09:00:00,234,12,4,0,1,1,15.91,9,2011,1,5
5000,2011-12-02 10:00:00,89,16,4,0,1,1,14.395,10,2011,1,5
5001,2011-12-02 11:00:00,142,18,4,0,1,1,16.665,11,2011,1,5
5002,2011-12-02 12:00:00,186,18,4,0,1,1,17.425,12,2011,1,5
5003,2011-12-02 13:00:00,188,19,4,0,1,1,20.455,13,2011,1,5
5004,2011-12-02 14:00:00,145,25,4,0,1,1,21.21,14,2011,1,5
5005,2011-12-02 15:00:00,175,24,4,0,1,1,21.21,15,2011,1,5
5006,2011-12-02 16:00:00,254,22,4,0,1,1,21.21,16,2011,1,5
5007,2011-12-02 17:00:00,391,20,4,0,1,1,21.21,17,2011,1,5
5008,2011-12-02 18:00:00,362,10,4,0,1,1,20.455,18,2011,0,5
5009,2011-12-02 19:00:00,252,13,4,0,1,1,15.91,19,2011,0,5
5010,2011-12-02 20:00:00,178,12,4,0,1,1,19.695,20,2011,0,5
5011,2011-12-02 21:00:00,102,9,4,0,1,1,16.665,21,2011,0,5
5012,2011-12-02 22:00:00,95,7,4,0,1,1,15.91,22,2011,0,5
5013,2011-12-02 23:00:00,81,14,4,0,1,1,15.15,23,2011,0,5
5014,2011-12-03 00:00:00,65,10,4,0,0,1,14.395,0,2011,0,6
5015,2011-12-03 01:00:00,62,9,4,0,0,1,12.88,1,2011,0,6
5016,2011-12-03 02:00:00,41,9,4,0,0,1,12.88,2,2011,0,6
5017,2011-12-03 03:00:00,5,4,4,0,0,1,12.12,3,2011,0,6
5018,2011-12-03 04:00:00,7,1,4,0,0,1,11.365,4,2011,0,6
5019,2011-12-03 05:00:00,6,0,4,0,0,1,12.88,5,2011,0,6
5020,2011-12-03 06:00:00,10,1,4,0,0,1,12.88,6,2011,0,6
5021,2011-12-03 07:00:00,24,2,4,0,0,1,12.88,7,2011,1,6
5022,2011-12-03 08:00:00,62,1,4,0,0,1,12.88,8,2011,1,6
5023,2011-12-03 09:00:00,99,25,4,0,0,1,13.635,9,2011,1,6
5024,2011-12-03 10:00:00,173,22,4,0,0,1,16.665,10,2011,1,6
5025,2011-12-03 11:00:00,227,48,4,0,0,1,16.665,11,2011,1,6
5026,2011-12-03 12:00:00,280,78,4,0,0,1,18.94,12,2011,1,6
5027,2011-12-03 13:00:00,222,70,4,0,0,1,18.18,13,2011,1,6
5028,2011-12-03 14:00:00,251,92,4,0,0,1,18.94,14,2011,1,6
5029,2011-12-03 15:00:00,237,100,4,0,0,1,19.695,15,2011,1,6
5030,2011-12-03 16:00:00,230,75,4,0,0,1,19.695,16,2011,1,6
5031,2011-12-03 17:00:00,186,46,4,0,0,1,18.94,17,2011,1,6
5032,2011-12-03 18:00:00,193,31,4,0,0,1,16.665,18,2011,0,6
5033,2011-12-03 19:00:00,144,31,4,0,0,1,15.91,19,2011,0,6
5034,2011-12-03 20:00:00,110,17,4,0,0,1,15.91,20,2011,0,6
5035,2011-12-03 21:00:00,104,5,4,0,0,2,15.91,21,2011,0,6
5036,2011-12-03 22:00:00,97,17,4,0,0,2,16.665,22,2011,0,6
5037,2011-12-03 23:00:00,73,12,4,0,0,1,15.15,23,2011,0,6
5038,2011-12-04 00:00:00,64,19,4,0,0,1,15.91,0,2011,0,7
5039,2011-12-04 01:00:00,54,20,4,0,0,1,15.91,1,2011,0,7
5040,2011-12-04 02:00:00,51,11,4,0,0,1,15.15,2,2011,0,7
5041,2011-12-04 03:00:00,34,7,4,0,0,1,15.91,3,2011,0,7
5042,2011-12-04 04:00:00,9,2,4,0,0,1,15.15,4,2011,0,7
5043,2011-12-04 05:00:00,2,2,4,0,0,1,15.15,5,2011,0,7
5044,2011-12-04 06:00:00,3,1,4,0,0,1,14.395,6,2011,0,7
5045,2011-12-04 07:00:00,23,3,4,0,0,1,15.15,7,2011,1,7
5046,2011-12-04 08:00:00,48,7,4,0,0,1,15.15,8,2011,1,7
5047,2011-12-04 09:00:00,114,12,4,0,0,1,16.665,9,2011,1,7
5048,2011-12-04 10:00:00,180,36,4,0,0,1,16.665,10,2011,1,7
5049,2011-12-04 11:00:00,206,48,4,0,0,1,16.665,11,2011,1,7
5050,2011-12-04 12:00:00,247,82,4,0,0,1,17.425,12,2011,1,7
5051,2011-12-04 13:00:00,269,88,4,0,0,1,20.455,13,2011,1,7
5052,2011-12-04 14:00:00,246,77,4,0,0,1,21.21,14,2011,1,7
5053,2011-12-04 15:00:00,227,69,4,0,0,1,21.21,15,2011,1,7
5054,2011-12-04 16:00:00,266,64,4,0,0,1,21.21,16,2011,1,7
5055,2011-12-04 17:00:00,207,38,4,0,0,1,19.695,17,2011,1,7
5056,2011-12-04 18:00:00,161,10,4,0,0,1,19.695,18,2011,0,7
5057,2011-12-04 19:00:00,158,15,4,0,0,1,19.695,19,2011,0,7
5058,2011-12-04 20:00:00,116,8,4,0,0,1,17.425,20,2011,0,7
5059,2011-12-04 21:00:00,65,7,4,0,0,1,18.18,21,2011,0,7
5060,2011-12-04 22:00:00,59,5,4,0,0,1,17.425,22,2011,0,7
5061,2011-12-04 23:00:00,42,3,4,0,0,1,17.425,23,2011,0,7
5062,2011-12-05 00:00:00,21,3,4,0,1,1,16.665,0,2011,0,1
5063,2011-12-05 01:00:00,10,2,4,0,1,1,17.425,1,2011,0,1
5064,2011-12-05 02:00:00,8,0,4,0,1,1,17.425,2,2011,0,1
5065,2011-12-05 03:00:00,2,0,4,0,1,1,17.425,3,2011,0,1
5066,2011-12-05 04:00:00,7,0,4,0,1,1,15.91,4,2011,0,1
5067,2011-12-05 05:00:00,24,1,4,0,1,1,15.91,5,2011,0,1
5068,2011-12-05 06:00:00,89,1,4,0,1,1,15.91,6,2011,0,1
5069,2011-12-05 07:00:00,274,9,4,0,1,1,17.425,7,2011,1,1
5070,2011-12-05 08:00:00,392,12,4,0,1,1,17.425,8,2011,1,1
5071,2011-12-05 09:00:00,178,12,4,0,1,2,18.18,9,2011,1,1
5072,2011-12-05 10:00:00,78,9,4,0,1,2,18.18,10,2011,1,1
5073,2011-12-05 11:00:00,106,17,4,0,1,2,18.18,11,2011,1,1
5074,2011-12-05 12:00:00,125,29,4,0,1,2,20.455,12,2011,1,1
5075,2011-12-05 13:00:00,153,18,4,0,1,2,21.21,13,2011,1,1
5076,2011-12-05 14:00:00,126,7,4,0,1,2,22.725,14,2011,1,1
5077,2011-12-05 15:00:00,132,16,4,0,1,2,22.725,15,2011,1,1
5078,2011-12-05 16:00:00,238,10,4,0,1,1,24.24,16,2011,1,1
5079,2011-12-05 17:00:00,430,16,4,0,1,1,21.21,17,2011,1,1
5080,2011-12-05 18:00:00,386,13,4,0,1,1,21.97,18,2011,0,1
5081,2011-12-05 19:00:00,295,13,4,0,1,2,22.725,19,2011,0,1
5082,2011-12-05 20:00:00,190,15,4,0,1,2,22.725,20,2011,0,1
5083,2011-12-05 21:00:00,166,10,4,0,1,2,21.97,21,2011,0,1
5084,2011-12-05 22:00:00,94,12,4,0,1,2,21.97,22,2011,0,1
5085,2011-12-05 23:00:00,54,8,4,0,1,2,22.725,23,2011,0,1
5086,2011-12-06 00:00:00,25,3,4,0,1,2,24.24,0,2011,0,2
5087,2011-12-06 01:00:00,14,2,4,0,1,2,22.725,1,2011,0,2
5088,2011-12-06 02:00:00,3,0,4,0,1,2,22.725,2,2011,0,2
5089,2011-12-06 03:00:00,3,0,4,0,1,2,22.725,3,2011,0,2
5090,2011-12-06 04:00:00,7,0,4,0,1,3,22.725,4,2011,0,2
5091,2011-12-06 05:00:00,20,0,4,0,1,3,22.725,5,2011,0,2
5092,2011-12-06 06:00:00,81,5,4,0,1,2,21.97,6,2011,0,2
5093,2011-12-06 07:00:00,227,7,4,0,1,2,22.725,7,2011,1,2
5094,2011-12-06 08:00:00,401,13,4,0,1,2,22.725,8,2011,1,2
5095,2011-12-06 09:00:00,200,4,4,0,1,2,22.725,9,2011,1,2
5096,2011-12-06 10:00:00,44,6,4,0,1,3,22.725,10,2011,1,2
5097,2011-12-06 11:00:00,28,4,4,0,1,3,22.725,11,2011,1,2
5098,2011-12-06 12:00:00,50,5,4,0,1,3,22.725,12,2011,1,2
5099,2011-12-06 13:00:00,65,6,4,0,1,3,22.725,13,2011,1,2
5100,2011-12-06 14:00:00,69,6,4,0,1,3,23.485,14,2011,1,2
5101,2011-12-06 15:00:00,43,2,4,0,1,3,24.24,15,2011,1,2
5102,2011-12-06 16:00:00,84,4,4,0,1,3,22.725,16,2011,1,2
5103,2011-12-06 17:00:00,249,13,4,0,1,2,22.725,17,2011,1,2
5104,2011-12-06 18:00:00,287,17,4,0,1,2,22.725,18,2011,0,2
5105,2011-12-06 19:00:00,223,10,4,0,1,3,22.725,19,2011,0,2
5106,2011-12-06 20:00:00,107,3,4,0,1,3,22.725,20,2011,0,2
5107,2011-12-06 21:00:00,108,6,4,0,1,2,21.97,21,2011,0,2
5108,2011-12-06 22:00:00,82,5,4,0,1,3,22.725,22,2011,0,2
5109,2011-12-06 23:00:00,48,5,4,0,1,3,22.725,23,2011,0,2
5110,2011-12-07 00:00:00,30,3,4,0,1,1,21.97,0,2011,0,3
5111,2011-12-07 01:00:00,9,4,4,0,1,2,22.725,1,2011,0,3
5112,2011-12-07 02:00:00,4,2,4,0,1,3,22.725,2,2011,0,3
5113,2011-12-07 03:00:00,3,0,4,0,1,3,22.725,3,2011,0,3
5114,2011-12-07 04:00:00,1,0,4,0,1,3,22.725,4,2011,0,3
5115,2011-12-07 05:00:00,3,0,4,0,1,3,22.725,5,2011,0,3
5116,2011-12-07 06:00:00,18,0,4,0,1,3,23.485,6,2011,0,3
5117,2011-12-07 07:00:00,43,3,4,0,1,3,21.97,7,2011,1,3
5118,2011-12-07 08:00:00,80,6,4,0,1,3,21.97,8,2011,1,3
5119,2011-12-07 09:00:00,64,0,4,0,1,3,21.97,9,2011,1,3
5120,2011-12-07 10:00:00,32,1,4,0,1,3,21.97,10,2011,1,3
5121,2011-12-07 11:00:00,47,3,4,0,1,3,21.97,11,2011,1,3
5122,2011-12-07 12:00:00,29,4,4,0,1,3,21.97,12,2011,1,3
5123,2011-12-07 13:00:00,28,5,4,0,1,3,21.97,13,2011,1,3
5124,2011-12-07 14:00:00,24,1,4,0,1,3,21.97,14,2011,1,3
5125,2011-12-07 15:00:00,25,5,4,0,1,3,21.21,15,2011,1,3
5126,2011-12-07 16:00:00,28,3,4,0,1,3,21.21,16,2011,1,3
5127,2011-12-07 17:00:00,48,4,4,0,1,3,20.455,17,2011,1,3
5128,2011-12-07 18:00:00,48,3,4,0,1,3,20.455,18,2011,0,3
5129,2011-12-07 19:00:00,31,2,4,0,1,3,14.395,19,2011,0,3
5130,2011-12-07 20:00:00,25,1,4,0,1,3,14.395,20,2011,0,3
5131,2011-12-07 21:00:00,6,0,4,0,1,3,12.88,21,2011,0,3
5132,2011-12-07 22:00:00,13,0,4,0,1,3,9.85,22,2011,0,3
5133,2011-12-07 23:00:00,16,0,4,0,1,1,10.605,23,2011,0,3
5134,2011-12-08 00:00:00,21,0,4,0,1,2,11.365,0,2011,0,4
5135,2011-12-08 01:00:00,6,1,4,0,1,1,11.365,1,2011,0,4
5136,2011-12-08 02:00:00,4,0,4,0,1,1,13.635,2,2011,0,4
5137,2011-12-08 03:00:00,1,0,4,0,1,1,11.365,3,2011,0,4
5138,2011-12-08 04:00:00,2,0,4,0,1,2,9.85,4,2011,0,4
5139,2011-12-08 05:00:00,12,0,4,0,1,1,10.605,5,2011,0,4
5140,2011-12-08 06:00:00,71,0,4,0,1,1,10.605,6,2011,0,4
5141,2011-12-08 07:00:00,233,11,4,0,1,1,10.605,7,2011,1,4
5142,2011-12-08 08:00:00,418,11,4,0,1,1,10.605,8,2011,1,4
5143,2011-12-08 09:00:00,218,7,4,0,1,1,10.605,9,2011,1,4
5144,2011-12-08 10:00:00,109,1,4,0,1,1,11.365,10,2011,1,4
5145,2011-12-08 11:00:00,100,6,4,0,1,1,13.635,11,2011,1,4
5146,2011-12-08 12:00:00,148,8,4,0,1,1,12.88,12,2011,1,4
5147,2011-12-08 13:00:00,115,9,4,0,1,1,13.635,13,2011,1,4
5148,2011-12-08 14:00:00,121,16,4,0,1,1,15.15,14,2011,1,4
5149,2011-12-08 15:00:00,98,19,4,0,1,1,16.665,15,2011,1,4
5150,2011-12-08 16:00:00,201,7,4,0,1,1,15.91,16,2011,1,4
5151,2011-12-08 17:00:00,321,10,4,0,1,1,15.91,17,2011,1,4
5152,2011-12-08 18:00:00,306,12,4,0,1,1,13.635,18,2011,0,4
5153,2011-12-08 19:00:00,220,12,4,0,1,1,13.635,19,2011,0,4
5154,2011-12-08 20:00:00,170,5,4,0,1,1,13.635,20,2011,0,4
5155,2011-12-08 21:00:00,135,4,4,0,1,1,15.15,21,2011,0,4
5156,2011-12-08 22:00:00,84,8,4,0,1,1,13.635,22,2011,0,4
5157,2011-12-08 23:00:00,58,3,4,0,1,1,12.88,23,2011,0,4
5158,2011-12-09 00:00:00,26,8,4,0,1,1,14.395,0,2011,0,5
5159,2011-12-09 01:00:00,12,2,4,0,1,1,14.395,1,2011,0,5
5160,2011-12-09 02:00:00,10,2,4,0,1,1,14.395,2,2011,0,5
5161,2011-12-09 03:00:00,5,1,4,0,1,1,13.635,3,2011,0,5
5162,2011-12-09 04:00:00,1,1,4,0,1,1,13.635,4,2011,0,5
5163,2011-12-09 05:00:00,20,0,4,0,1,1,13.635,5,2011,0,5
5164,2011-12-09 06:00:00,62,1,4,0,1,1,12.88,6,2011,0,5
5165,2011-12-09 07:00:00,195,4,4,0,1,1,12.88,7,2011,1,5
5166,2011-12-09 08:00:00,378,7,4,0,1,1,14.395,8,2011,1,5
5167,2011-12-09 09:00:00,256,8,4,0,1,1,14.395,9,2011,1,5
5168,2011-12-09 10:00:00,115,11,4,0,1,2,15.15,10,2011,1,5
5169,2011-12-09 11:00:00,121,15,4,0,1,1,15.15,11,2011,1,5
5170,2011-12-09 12:00:00,146,27,4,0,1,1,16.665,12,2011,1,5
5171,2011-12-09 13:00:00,141,27,4,0,1,1,19.695,13,2011,1,5
5172,2011-12-09 14:00:00,163,24,4,0,1,1,19.695,14,2011,1,5
5173,2011-12-09 15:00:00,160,29,4,0,1,1,19.695,15,2011,1,5
5174,2011-12-09 16:00:00,226,24,4,0,1,1,17.425,16,2011,1,5
5175,2011-12-09 17:00:00,352,10,4,0,1,1,17.425,17,2011,1,5
5176,2011-12-09 18:00:00,308,10,4,0,1,1,18.18,18,2011,0,5
5177,2011-12-09 19:00:00,189,10,4,0,1,1,18.18,19,2011,0,5
5178,2011-12-09 20:00:00,140,10,4,0,1,1,16.665,20,2011,0,5
5179,2011-12-09 21:00:00,131,9,4,0,1,1,16.665,21,2011,0,5
5180,2011-12-09 22:00:00,114,15,4,0,1,1,15.91,22,2011,0,5
5181,2011-12-09 23:00:00,88,6,4,0,1,1,15.91,23,2011,0,5
5182,2011-12-10 00:00:00,66,11,4,0,0,2,13.635,0,2011,0,6
5183,2011-12-10 01:00:00,55,11,4,0,0,2,12.88,1,2011,0,6
5184,2011-12-10 02:00:00,48,12,4,0,0,2,15.15,2,2011,0,6
5185,2011-12-10 03:00:00,20,5,4,0,0,2,15.15,3,2011,0,6
5186,2011-12-10 04:00:00,3,0,4,0,0,2,13.635,4,2011,0,6
5187,2011-12-10 05:00:00,6,0,4,0,0,1,12.88,5,2011,0,6
5188,2011-12-10 06:00:00,10,1,4,0,0,1,12.88,6,2011,0,6
5189,2011-12-10 07:00:00,11,0,4,0,0,1,11.365,7,2011,1,6
5190,2011-12-10 08:00:00,68,5,4,0,0,1,13.635,8,2011,1,6
5191,2011-12-10 09:00:00,134,15,4,0,0,1,12.88,9,2011,1,6
5192,2011-12-10 10:00:00,161,31,4,0,0,1,15.15,10,2011,1,6
5193,2011-12-10 11:00:00,192,44,4,0,0,1,14.395,11,2011,1,6
5194,2011-12-10 12:00:00,235,48,4,0,0,1,14.395,12,2011,1,6
5195,2011-12-10 13:00:00,239,47,4,0,0,1,15.15,13,2011,1,6
5196,2011-12-10 14:00:00,242,51,4,0,0,1,15.15,14,2011,1,6
5197,2011-12-10 15:00:00,239,60,4,0,0,1,15.15,15,2011,1,6
5198,2011-12-10 16:00:00,183,58,4,0,0,1,14.395,16,2011,1,6
5199,2011-12-10 17:00:00,151,34,4,0,0,1,12.88,17,2011,1,6
5200,2011-12-10 18:00:00,144,28,4,0,0,1,12.88,18,2011,0,6
5201,2011-12-10 19:00:00,139,15,4,0,0,1,12.12,19,2011,0,6
5202,2011-12-10 20:00:00,114,10,4,0,0,1,11.365,20,2011,0,6
5203,2011-12-10 21:00:00,79,4,4,0,0,1,10.605,21,2011,0,6
5204,2011-12-10 22:00:00,88,7,4,0,0,1,11.365,22,2011,0,6
5205,2011-12-10 23:00:00,61,5,4,0,0,1,10.605,23,2011,0,6
5206,2011-12-11 00:00:00,69,5,4,0,0,1,9.85,0,2011,0,7
5207,2011-12-11 01:00:00,54,8,4,0,0,1,7.575,1,2011,0,7
5208,2011-12-11 02:00:00,47,5,4,0,0,1,8.335,2,2011,0,7
5209,2011-12-11 03:00:00,17,2,4,0,0,1,9.09,3,2011,0,7
5210,2011-12-11 04:00:00,5,0,4,0,0,1,8.335,4,2011,0,7
5211,2011-12-11 05:00:00,6,0,4,0,0,1,10.605,5,2011,0,7
5212,2011-12-11 06:00:00,10,0,4,0,0,1,11.365,6,2011,0,7
5213,2011-12-11 07:00:00,30,1,4,0,0,1,12.12,7,2011,1,7
5214,2011-12-11 08:00:00,68,4,4,0,0,1,11.365,8,2011,1,7
5215,2011-12-11 09:00:00,88,19,4,0,0,1,12.88,9,2011,1,7
5216,2011-12-11 10:00:00,164,30,4,0,0,1,14.395,10,2011,1,7
5217,2011-12-11 11:00:00,166,31,4,0,0,1,15.15,11,2011,1,7
5218,2011-12-11 12:00:00,246,42,4,0,0,1,15.15,12,2011,1,7
5219,2011-12-11 13:00:00,224,44,4,0,0,1,16.665,13,2011,1,7
5220,2011-12-11 14:00:00,198,44,4,0,0,1,16.665,14,2011,1,7
5221,2011-12-11 15:00:00,219,47,4,0,0,1,16.665,15,2011,1,7
5222,2011-12-11 16:00:00,174,32,4,0,0,1,16.665,16,2011,1,7
5223,2011-12-11 17:00:00,150,13,4,0,0,1,15.91,17,2011,1,7
5224,2011-12-11 18:00:00,151,12,4,0,0,1,11.365,18,2011,0,7
5225,2011-12-11 19:00:00,98,7,4,0,0,1,11.365,19,2011,0,7
5226,2011-12-11 20:00:00,62,10,4,0,0,1,12.12,20,2011,0,7
5227,2011-12-11 21:00:00,53,10,4,0,0,1,13.635,21,2011,0,7
5228,2011-12-11 22:00:00,36,7,4,0,0,1,13.635,22,2011,0,7
5229,2011-12-11 23:00:00,31,4,4,0,0,1,12.88,23,2011,0,7
5230,2011-12-12 00:00:00,16,4,4,0,1,1,11.365,0,2011,0,1
5231,2011-12-12 01:00:00,9,0,4,0,1,1,12.88,1,2011,0,1
5232,2011-12-12 02:00:00,4,0,4,0,1,1,12.88,2,2011,0,1
5233,2011-12-12 03:00:00,2,0,4,0,1,1,12.12,3,2011,0,1
5234,2011-12-12 04:00:00,3,0,4,0,1,1,12.12,4,2011,0,1
5235,2011-12-12 05:00:00,21,0,4,0,1,1,11.365,5,2011,0,1
5236,2011-12-12 06:00:00,63,1,4,0,1,1,9.09,6,2011,0,1
5237,2011-12-12 07:00:00,231,4,4,0,1,1,7.575,7,2011,1,1
5238,2011-12-12 08:00:00,378,7,4,0,1,2,9.09,8,2011,1,1
5239,2011-12-12 09:00:00,208,12,4,0,1,2,10.605,9,2011,1,1
5240,2011-12-12 10:00:00,91,14,4,0,1,2,12.12,10,2011,1,1
5241,2011-12-12 11:00:00,100,15,4,0,1,2,14.395,11,2011,1,1
5242,2011-12-12 12:00:00,138,7,4,0,1,1,14.395,12,2011,1,1
5243,2011-12-12 13:00:00,153,13,4,0,1,2,15.91,13,2011,1,1
5244,2011-12-12 14:00:00,95,16,4,0,1,2,16.665,14,2011,1,1
5245,2011-12-12 15:00:00,124,8,4,0,1,2,16.665,15,2011,1,1
5246,2011-12-12 16:00:00,209,5,4,0,1,2,16.665,16,2011,1,1
5247,2011-12-12 17:00:00,352,7,4,0,1,2,16.665,17,2011,1,1
5248,2011-12-12 18:00:00,349,8,4,0,1,1,15.91,18,2011,0,1
5249,2011-12-12 19:00:00,232,9,4,0,1,1,15.15,19,2011,0,1
5250,2011-12-12 20:00:00,157,8,4,0,1,1,15.91,20,2011,0,1
5251,2011-12-12 21:00:00,119,2,4,0,1,1,15.15,21,2011,0,1
5252,2011-12-12 22:00:00,71,0,4,0,1,1,15.15,22,2011,0,1
5253,2011-12-12 23:00:00,42,3,4,0,1,1,14.395,23,2011,0,1
5254,2011-12-13 00:00:00,16,1,4,0,1,1,13.635,0,2011,0,2
5255,2011-12-13 01:00:00,4,0,4,0,1,1,12.88,1,2011,0,2
5256,2011-12-13 02:00:00,1,1,4,0,1,1,12.88,2,2011,0,2
5257,2011-12-13 03:00:00,3,0,4,0,1,1,12.12,3,2011,0,2
5258,2011-12-13 04:00:00,4,0,4,0,1,1,12.88,4,2011,0,2
5259,2011-12-13 05:00:00,20,0,4,0,1,1,12.12,5,2011,0,2
5260,2011-12-13 06:00:00,92,0,4,0,1,1,12.88,6,2011,0,2
5261,2011-12-13 07:00:00,221,2,4,0,1,1,8.335,7,2011,1,2
5262,2011-12-13 08:00:00,391,9,4,0,1,1,11.365,8,2011,1,2
5263,2011-12-13 09:00:00,223,10,4,0,1,1,12.88,9,2011,1,2
5264,2011-12-13 10:00:00,99,3,4,0,1,1,15.15,10,2011,1,2
5265,2011-12-13 11:00:00,115,9,4,0,1,1,15.91,11,2011,1,2
5266,2011-12-13 12:00:00,147,20,4,0,1,1,16.665,12,2011,1,2
5267,2011-12-13 13:00:00,120,7,4,0,1,1,20.455,13,2011,1,2
5268,2011-12-13 14:00:00,116,18,4,0,1,1,20.455,14,2011,1,2
5269,2011-12-13 15:00:00,144,7,4,0,1,1,20.455,15,2011,1,2
5270,2011-12-13 16:00:00,194,13,4,0,1,1,19.695,16,2011,1,2
5271,2011-12-13 17:00:00,381,17,4,0,1,1,17.425,17,2011,1,2
5272,2011-12-13 18:00:00,370,12,4,0,1,1,15.91,18,2011,0,2
5273,2011-12-13 19:00:00,262,5,4,0,1,1,15.91,19,2011,0,2
5274,2011-12-13 20:00:00,154,7,4,0,1,1,15.91,20,2011,0,2
5275,2011-12-13 21:00:00,134,5,4,0,1,1,15.15,21,2011,0,2
5276,2011-12-13 22:00:00,102,5,4,0,1,1,15.15,22,2011,0,2
5277,2011-12-13 23:00:00,55,4,4,0,1,1,15.15,23,2011,0,2
5278,2011-12-14 00:00:00,22,0,4,0,1,1,15.15,0,2011,0,3
5279,2011-12-14 01:00:00,8,0,4,0,1,1,15.15,1,2011,0,3
5280,2011-12-14 02:00:00,2,0,4,0,1,1,15.15,2,2011,0,3
5281,2011-12-14 03:00:00,3,0,4,0,1,1,15.91,3,2011,0,3
5282,2011-12-14 04:00:00,4,0,4,0,1,1,15.15,4,2011,0,3
5283,2011-12-14 05:00:00,26,0,4,0,1,2,15.15,5,2011,0,3
5284,2011-12-14 06:00:00,87,0,4,0,1,2,15.15,6,2011,0,3
5285,2011-12-14 07:00:00,243,4,4,0,1,1,15.91,7,2011,1,3
5286,2011-12-14 08:00:00,458,9,4,0,1,2,15.15,8,2011,1,3
5287,2011-12-14 09:00:00,230,9,4,0,1,2,16.665,9,2011,1,3
5288,2011-12-14 10:00:00,133,9,4,0,1,2,17.425,10,2011,1,3
5289,2011-12-14 11:00:00,103,12,4,0,1,2,18.18,11,2011,1,3
5290,2011-12-14 12:00:00,138,6,4,0,1,2,18.18,12,2011,1,3
5291,2011-12-14 13:00:00,119,14,4,0,1,2,18.18,13,2011,1,3
5292,2011-12-14 14:00:00,134,17,4,0,1,2,19.695,14,2011,1,3
5293,2011-12-14 15:00:00,143,24,4,0,1,2,19.695,15,2011,1,3
5294,2011-12-14 16:00:00,233,12,4,0,1,2,19.695,16,2011,1,3
5295,2011-12-14 17:00:00,377,19,4,0,1,2,18.18,17,2011,1,3
5296,2011-12-14 18:00:00,379,11,4,0,1,2,17.425,18,2011,0,3
5297,2011-12-14 19:00:00,259,9,4,0,1,2,18.18,19,2011,0,3
5298,2011-12-14 20:00:00,169,6,4,0,1,2,17.425,20,2011,0,3
5299,2011-12-14 21:00:00,145,9,4,0,1,2,16.665,21,2011,0,3
5300,2011-12-14 22:00:00,99,5,4,0,1,1,16.665,22,2011,0,3
5301,2011-12-14 23:00:00,48,3,4,0,1,1,15.91,23,2011,0,3
5302,2011-12-15 00:00:00,45,5,4,0,1,1,15.91,0,2011,0,4
5303,2011-12-15 01:00:00,15,5,4,0,1,2,15.91,1,2011,0,4
5304,2011-12-15 02:00:00,5,2,4,0,1,2,16.665,2,2011,0,4
5305,2011-12-15 03:00:00,2,1,4,0,1,2,16.665,3,2011,0,4
5306,2011-12-15 04:00:00,6,0,4,0,1,2,15.15,4,2011,0,4
5307,2011-12-15 05:00:00,24,0,4,0,1,2,15.15,5,2011,0,4
5308,2011-12-15 06:00:00,90,2,4,0,1,1,15.91,6,2011,0,4
5309,2011-12-15 07:00:00,252,6,4,0,1,1,15.91,7,2011,1,4
5310,2011-12-15 08:00:00,449,8,4,0,1,2,15.91,8,2011,1,4
5311,2011-12-15 09:00:00,274,6,4,0,1,2,16.665,9,2011,1,4
5312,2011-12-15 10:00:00,105,4,4,0,1,2,20.455,10,2011,1,4
5313,2011-12-15 11:00:00,126,9,4,0,1,2,20.455,11,2011,1,4
5314,2011-12-15 12:00:00,140,17,4,0,1,2,22.725,12,2011,1,4
5315,2011-12-15 13:00:00,150,14,4,0,1,2,24.24,13,2011,1,4
5316,2011-12-15 14:00:00,124,8,4,0,1,2,25.0,14,2011,1,4
5317,2011-12-15 15:00:00,76,6,4,0,1,3,25.0,15,2011,1,4
5318,2011-12-15 16:00:00,124,7,4,0,1,3,22.725,16,2011,1,4
5319,2011-12-15 17:00:00,310,14,4,0,1,2,25.0,17,2011,1,4
5320,2011-12-15 18:00:00,363,14,4,0,1,2,25.0,18,2011,0,4
5321,2011-12-15 19:00:00,274,13,4,0,1,2,25.0,19,2011,0,4
5322,2011-12-15 20:00:00,209,12,4,0,1,1,25.0,20,2011,0,4
5323,2011-12-15 21:00:00,145,10,4,0,1,1,24.24,21,2011,0,4
5324,2011-12-15 22:00:00,116,8,4,0,1,1,25.0,22,2011,0,4
5325,2011-12-15 23:00:00,104,10,4,0,1,1,25.0,23,2011,0,4
5326,2011-12-16 00:00:00,60,12,4,0,1,1,24.24,0,2011,0,5
5327,2011-12-16 01:00:00,28,3,4,0,1,1,24.24,1,2011,0,5
5328,2011-12-16 02:00:00,23,0,4,0,1,1,23.485,2,2011,0,5
5329,2011-12-16 03:00:00,3,2,4,0,1,1,22.725,3,2011,0,5
5330,2011-12-16 04:00:00,4,1,4,0,1,2,24.24,4,2011,0,5
5331,2011-12-16 05:00:00,26,0,4,0,1,1,23.485,5,2011,0,5
5332,2011-12-16 06:00:00,80,2,4,0,1,2,21.97,6,2011,0,5
5333,2011-12-16 07:00:00,226,5,4,0,1,2,19.695,7,2011,1,5
5334,2011-12-16 08:00:00,449,10,4,0,1,1,16.665,8,2011,1,5
5335,2011-12-16 09:00:00,235,8,4,0,1,1,16.665,9,2011,1,5
5336,2011-12-16 10:00:00,122,10,4,0,1,1,15.15,10,2011,1,5
5337,2011-12-16 11:00:00,135,9,4,0,1,2,15.15,11,2011,1,5
5338,2011-12-16 12:00:00,163,10,4,0,1,2,15.15,12,2011,1,5
