,datetime,season,holiday,workingday,weather,atemp,casual,registered,hour,year,sunindicator
5537,2012-01-05 20:00:00,1,0,1,1,16.665,5,172,20,2012,0
5538,2012-01-05 21:00:00,1,0,1,1,13.635,9,88,21,2012,0
5539,2012-01-05 22:00:00,1,0,1,1,12.88,1,70,22,2012,0
5540,2012-01-05 23:00:00,1,0,1,1,12.88,4,56,23,2012,0
5541,2012-01-06 00:00:00,1,0,1,1,12.88,1,24,0,2012,0
5542,2012-01-06 01:00:00,1,0,1,1,13.635,2,6,1,2012,0
5543,2012-01-06 02:00:00,1,0,1,1,11.365,2,3,2,2012,0
5544,2012-01-06 03:00:00,1,0,1,1,12.12,1,3,3,2012,0
5545,2012-01-06 04:00:00,1,0,1,1,11.365,0,3,4,2012,0
5546,2012-01-06 05:00:00,1,0,1,2,10.605,0,13,5,2012,0
5547,2012-01-06 06:00:00,1,0,1,2,12.12,1,69,6,2012,0
5548,2012-01-06 07:00:00,1,0,1,2,14.395,4,201,7,2012,1
5549,2012-01-06 08:00:00,1,0,1,1,12.12,11,436,8,2012,1
5550,2012-01-06 09:00:00,1,0,1,1,12.12,4,237,9,2012,1
5551,2012-01-06 10:00:00,1,0,1,1,12.88,14,102,10,2012,1
5552,2012-01-06 11:00:00,1,0,1,1,15.15,8,130,11,2012,1
5553,2012-01-06 12:00:00,1,0,1,1,16.665,23,168,12,2012,1
5554,2012-01-06 13:00:00,1,0,1,1,20.455,16,188,13,2012,1
5555,2012-01-06 14:00:00,1,0,1,1,22.725,26,152,14,2012,1
5556,2012-01-06 15:00:00,1,0,1,1,25.0,44,178,15,2012,1
5557,2012-01-06 16:00:00,1,0,1,1,25.0,35,259,16,2012,1
5558,2012-01-06 17:00:00,1,0,1,1,22.725,20,456,17,2012,1
5559,2012-01-06 18:00:00,1,0,1,1,24.24,28,391,18,2012,0
5560,2012-01-06 19:00:00,1,0,1,1,22.725,11,261,19,2012,0
5561,2012-01-06 20:00:00,1,0,1,1,21.21,14,163,20,2012,0
5562,2012-01-06 21:00:00,1,0,1,1,20.455,17,137,21,2012,0
5563,2012-01-06 22:00:00,1,0,1,1,17.425,12,123,22,2012,0
5564,2012-01-06 23:00:00,1,0,1,1,18.94,13,88,23,2012,0
5565,2012-01-07 00:00:00,1,0,0,1,17.425,2,77,0,2012,0
5566,2012-01-07 01:00:00,1,0,0,1,19.695,6,56,1,2012,0
5567,2012-01-07 02:00:00,1,0,0,1,18.18,2,36,2,2012,0
5568,2012-01-07 03:00:00,1,0,0,1,16.665,1,19,3,2012,0
5569,2012-01-07 04:00:00,1,0,0,1,16.665,1,9,4,2012,0
5570,2012-01-07 05:00:00,1,0,0,1,13.635,2,7,5,2012,0
5571,2012-01-07 06:00:00,1,0,0,1,13.635,0,7,6,2012,0
5572,2012-01-07 07:00:00,1,0,0,1,11.365,0,20,7,2012,1
5573,2012-01-07 08:00:00,1,0,0,1,12.88,0,64,8,2012,1
5574,2012-01-07 09:00:00,1,0,0,1,11.365,14,116,9,2012,1
5575,2012-01-07 10:00:00,1,0,0,1,15.15,43,160,10,2012,1
5576,2012-01-07 11:00:00,1,0,0,1,15.91,74,250,11,2012,1
5577,2012-01-07 12:00:00,1,0,0,1,20.455,100,276,12,2012,1
5578,2012-01-07 13:00:00,1,0,0,1,21.97,149,296,13,2012,1
5579,2012-01-07 14:00:00,1,0,0,1,24.24,156,356,14,2012,1
5580,2012-01-07 15:00:00,1,0,0,1,27.275,132,317,15,2012,1
5581,2012-01-07 16:00:00,1,0,0,2,26.515,133,268,16,2012,1
5582,2012-01-07 17:00:00,1,0,0,2,25.76,87,235,17,2012,1
5583,2012-01-07 18:00:00,1,0,0,1,25.76,49,248,18,2012,0
5584,2012-01-07 19:00:00,1,0,0,1,25.0,44,171,19,2012,0
5585,2012-01-07 20:00:00,1,0,0,1,24.24,21,149,20,2012,0
5586,2012-01-07 21:00:00,1,0,0,1,21.97,22,118,21,2012,0
5587,2012-01-07 22:00:00,1,0,0,1,21.97,16,93,22,2012,0
5588,2012-01-07 23:00:00,1,0,0,1,21.21,16,103,23,2012,0
5589,2012-01-08 00:00:00,1,0,0,1,19.695,14,77,0,2012,0
5590,2012-01-08 01:00:00,1,0,0,1,16.665,10,62,1,2012,0
5591,2012-01-08 02:00:00,1,0,0,1,16.665,10,57,2,2012,0
5592,2012-01-08 03:00:00,1,0,0,1,16.665,6,26,3,2012,0
5593,2012-01-08 04:00:00,1,0,0,1,15.15,2,4,4,2012,0
5594,2012-01-08 05:00:00,1,0,0,2,16.665,0,2,5,2012,0
5595,2012-01-08 06:00:00,1,0,0,2,16.665,0,2,6,2012,0
5596,2012-01-08 07:00:00,1,0,0,2,16.665,1,23,7,2012,1
5597,2012-01-08 08:00:00,1,0,0,1,15.15,4,53,8,2012,1
5598,2012-01-08 09:00:00,1,0,0,1,16.665,23,102,9,2012,1
5599,2012-01-08 10:00:00,1,0,0,1,16.665,27,181,10,2012,1
5600,2012-01-08 11:00:00,1,0,0,1,17.425,55,201,11,2012,1
5601,2012-01-08 12:00:00,1,0,0,1,19.695,78,273,12,2012,1
5602,2012-01-08 13:00:00,1,0,0,1,20.455,77,266,13,2012,1
5603,2012-01-08 14:00:00,1,0,0,1,20.455,75,253,14,2012,1
5604,2012-01-08 15:00:00,1,0,0,1,20.455,89,241,15,2012,1
5605,2012-01-08 16:00:00,1,0,0,1,20.455,58,256,16,2012,1
5606,2012-01-08 17:00:00,1,0,0,1,19.695,22,197,17,2012,1
5607,2012-01-08 18:00:00,1,0,0,1,15.91,19,162,18,2012,0
5608,2012-01-08 19:00:00,1,0,0,1,15.91,8,104,19,2012,0
5609,2012-01-08 20:00:00,1,0,0,1,15.15,7,119,20,2012,0
5610,2012-01-08 21:00:00,1,0,0,1,13.635,10,81,21,2012,0
5611,2012-01-08 22:00:00,1,0,0,1,13.635,4,54,22,2012,0
5612,2012-01-08 23:00:00,1,0,0,1,12.12,0,30,23,2012,0
5613,2012-01-09 00:00:00,1,0,1,1,11.365,3,12,0,2012,0
5614,2012-01-09 01:00:00,1,0,1,1,12.12,1,4,1,2012,0
5615,2012-01-09 02:00:00,1,0,1,1,12.12,2,3,2,2012,0
5616,2012-01-09 03:00:00,1,0,1,1,12.12,0,3,3,2012,0
5617,2012-01-09 04:00:00,1,0,1,1,12.12,0,4,4,2012,0
5618,2012-01-09 05:00:00,1,0,1,2,11.365,0,21,5,2012,0
5619,2012-01-09 06:00:00,1,0,1,2,11.365,3,85,6,2012,0
5620,2012-01-09 07:00:00,1,0,1,2,12.12,1,239,7,2012,1
5621,2012-01-09 08:00:00,1,0,1,2,12.88,13,407,8,2012,1
5622,2012-01-09 09:00:00,1,0,1,2,13.635,9,188,9,2012,1
5623,2012-01-09 10:00:00,1,0,1,1,14.395,13,95,10,2012,1
5624,2012-01-09 11:00:00,1,0,1,2,14.395,6,82,11,2012,1
5625,2012-01-09 12:00:00,1,0,1,2,13.635,10,93,12,2012,1
5626,2012-01-09 13:00:00,1,0,1,2,13.635,3,77,13,2012,1
5627,2012-01-09 14:00:00,1,0,1,3,11.365,5,45,14,2012,1
5628,2012-01-09 15:00:00,1,0,1,3,11.365,5,64,15,2012,1
5629,2012-01-09 16:00:00,1,0,1,3,12.88,3,46,16,2012,1
5630,2012-01-09 17:00:00,1,0,1,3,13.635,5,147,17,2012,1
5631,2012-01-09 18:00:00,1,0,1,4,11.365,6,158,18,2012,0
5632,2012-01-09 19:00:00,1,0,1,3,11.365,3,187,19,2012,0
5633,2012-01-09 20:00:00,1,0,1,2,11.365,5,127,20,2012,0
5634,2012-01-09 21:00:00,1,0,1,2,12.88,1,78,21,2012,0
5635,2012-01-09 22:00:00,1,0,1,2,11.365,8,54,22,2012,0
5636,2012-01-09 23:00:00,1,0,1,2,12.12,1,51,23,2012,0
5637,2012-01-10 00:00:00,1,0,1,2,12.12,0,14,0,2012,0
5638,2012-01-10 01:00:00,1,0,1,2,12.12,2,3,1,2012,0
5639,2012-01-10 02:00:00,1,0,1,2,11.365,2,2,2,2012,0
5640,2012-01-10 04:00:00,1,0,1,2,10.605,0,4,4,2012,0
5641,2012-01-10 05:00:00,1,0,1,1,20.455,0,23,5,2012,0
5642,2012-01-10 06:00:00,1,0,1,2,9.09,0,79,6,2012,0
5643,2012-01-10 07:00:00,1,0,1,2,9.85,3,219,7,2012,1
5644,2012-01-10 08:00:00,1,0,1,2,9.85,6,465,8,2012,1
5645,2012-01-10 09:00:00,1,0,1,2,9.85,11,184,9,2012,1
5646,2012-01-10 10:00:00,1,0,1,2,9.85,3,80,10,2012,1
5647,2012-01-10 11:00:00,1,0,1,1,21.21,8,93,11,2012,1
5648,2012-01-10 12:00:00,1,0,1,1,21.21,13,127,12,2012,1
5649,2012-01-10 13:00:00,1,0,1,1,21.21,15,163,13,2012,1
5650,2012-01-10 14:00:00,1,0,1,1,21.21,10,96,14,2012,1
5651,2012-01-10 15:00:00,1,0,1,1,21.21,17,119,15,2012,1
5652,2012-01-10 16:00:00,1,0,1,1,21.21,15,225,16,2012,1
5653,2012-01-10 17:00:00,1,0,1,1,21.21,14,446,17,2012,1
5654,2012-01-10 18:00:00,1,0,1,1,20.455,13,372,18,2012,0
5655,2012-01-10 19:00:00,1,0,1,1,19.695,11,270,19,2012,0
5656,2012-01-10 20:00:00,1,0,1,1,17.425,10,190,20,2012,0
5657,2012-01-10 21:00:00,1,0,1,1,16.665,7,109,21,2012,0
5658,2012-01-10 22:00:00,1,0,1,1,15.15,10,104,22,2012,0
5659,2012-01-10 23:00:00,1,0,1,1,13.635,3,38,23,2012,0
5660,2012-01-11 00:00:00,1,0,1,1,15.15,2,26,0,2012,0
5661,2012-01-11 01:00:00,1,0,1,1,12.88,1,6,1,2012,0
5662,2012-01-11 02:00:00,1,0,1,1,10.605,0,5,2,2012,0
5663,2012-01-11 03:00:00,1,0,1,1,13.635,0,4,3,2012,0
5664,2012-01-11 04:00:00,1,0,1,1,10.605,0,2,4,2012,0
5665,2012-01-11 05:00:00,1,0,1,1,10.605,0,22,5,2012,0
5666,2012-01-11 06:00:00,1,0,1,1,10.605,2,72,6,2012,0
5667,2012-01-11 07:00:00,1,0,1,1,10.605,9,247,7,2012,1
5668,2012-01-11 08:00:00,1,0,1,1,11.365,11,488,8,2012,1
5669,2012-01-11 09:00:00,1,0,1,2,10.605,7,218,9,2012,1
5670,2012-01-11 10:00:00,1,0,1,2,12.12,13,84,10,2012,1
5671,2012-01-11 11:00:00,1,0,1,2,14.395,9,90,11,2012,1
5672,2012-01-11 12:00:00,1,0,1,3,16.665,4,51,12,2012,1
5673,2012-01-11 13:00:00,1,0,1,3,17.425,8,57,13,2012,1
5674,2012-01-11 14:00:00,1,0,1,3,16.665,3,70,14,2012,1
5675,2012-01-11 15:00:00,1,0,1,2,17.425,6,73,15,2012,1
5676,2012-01-11 16:00:00,1,0,1,2,15.91,6,112,16,2012,1
5677,2012-01-11 17:00:00,1,0,1,3,15.91,6,128,17,2012,1
5678,2012-01-11 18:00:00,1,0,1,3,16.665,2,96,18,2012,0
5679,2012-01-11 19:00:00,1,0,1,3,15.15,1,92,19,2012,0
5680,2012-01-11 20:00:00,1,0,1,3,15.91,2,55,20,2012,0
5681,2012-01-11 21:00:00,1,0,1,3,15.91,0,29,21,2012,0
5682,2012-01-11 22:00:00,1,0,1,3,16.665,0,49,22,2012,0
5683,2012-01-11 23:00:00,1,0,1,3,15.91,0,9,23,2012,0
5684,2012-01-12 00:00:00,1,0,1,3,16.665,0,3,0,2012,0
5685,2012-01-12 01:00:00,1,0,1,3,17.425,0,3,1,2012,0
5686,2012-01-12 02:00:00,1,0,1,3,17.425,1,1,2,2012,0
5687,2012-01-12 03:00:00,1,0,1,3,17.425,0,3,3,2012,0
5688,2012-01-12 04:00:00,1,0,1,3,17.425,0,2,4,2012,0
5689,2012-01-12 05:00:00,1,0,1,3,17.425,0,16,5,2012,0
5690,2012-01-12 06:00:00,1,0,1,3,17.425,1,88,6,2012,0
5691,2012-01-12 07:00:00,1,0,1,2,15.91,2,218,7,2012,1
5692,2012-01-12 08:00:00,1,0,1,1,15.91,11,497,8,2012,1
5693,2012-01-12 09:00:00,1,0,1,1,16.665,10,220,9,2012,1
5694,2012-01-12 10:00:00,1,0,1,1,17.425,6,84,10,2012,1
5695,2012-01-12 11:00:00,1,0,1,2,17.425,18,101,11,2012,1
5696,2012-01-12 12:00:00,1,0,1,2,17.425,14,130,12,2012,1
5697,2012-01-12 13:00:00,1,0,1,1,21.21,13,170,13,2012,1
5698,2012-01-12 14:00:00,1,0,1,1,21.21,24,132,14,2012,1
5699,2012-01-12 15:00:00,1,0,1,1,21.97,32,156,15,2012,1
5700,2012-01-12 16:00:00,1,0,1,1,22.725,33,248,16,2012,1
5701,2012-01-12 17:00:00,1,0,1,1,22.725,23,472,17,2012,1
5702,2012-01-12 18:00:00,1,0,1,1,21.97,22,399,18,2012,0
5703,2012-01-12 19:00:00,1,0,1,2,21.21,17,313,19,2012,0
5704,2012-01-12 20:00:00,1,0,1,2,21.21,11,229,20,2012,0
5705,2012-01-12 21:00:00,1,0,1,1,21.97,12,162,21,2012,0
5706,2012-01-12 22:00:00,1,0,1,1,19.695,12,121,22,2012,0
5707,2012-01-12 23:00:00,1,0,1,1,20.455,7,60,23,2012,0
5708,2012-01-13 00:00:00,1,0,1,2,20.455,4,38,0,2012,0
5709,2012-01-13 01:00:00,1,0,1,2,19.695,0,12,1,2012,0
5710,2012-01-13 02:00:00,1,0,1,1,20.455,1,13,2,2012,0
5711,2012-01-13 03:00:00,1,0,1,1,16.665,3,4,3,2012,0
5712,2012-01-13 04:00:00,1,0,1,3,14.395,1,2,4,2012,0
5713,2012-01-13 05:00:00,1,0,1,2,12.12,0,21,5,2012,0
5714,2012-01-13 06:00:00,1,0,1,2,12.88,2,71,6,2012,0
5715,2012-01-13 07:00:00,1,0,1,1,12.88,3,174,7,2012,1
5716,2012-01-13 08:00:00,1,0,1,1,10.605,11,408,8,2012,1
5717,2012-01-13 09:00:00,1,0,1,1,9.85,10,204,9,2012,1
5718,2012-01-13 10:00:00,1,0,1,1,9.85,2,101,10,2012,1
5719,2012-01-13 11:00:00,1,0,1,1,9.09,12,102,11,2012,1
5720,2012-01-13 12:00:00,1,0,1,1,9.85,14,140,12,2012,1
5721,2012-01-13 13:00:00,1,0,1,1,10.605,14,140,13,2012,1
5722,2012-01-13 14:00:00,1,0,1,1,10.605,10,119,14,2012,1
5723,2012-01-13 15:00:00,1,0,1,1,10.605,15,123,15,2012,1
5724,2012-01-13 16:00:00,1,0,1,1,12.12,18,215,16,2012,1
5725,2012-01-13 17:00:00,1,0,1,1,12.12,15,317,17,2012,1
5726,2012-01-13 18:00:00,1,0,1,1,11.365,7,294,18,2012,0
5727,2012-01-13 19:00:00,1,0,1,1,12.12,7,199,19,2012,0
5728,2012-01-13 20:00:00,1,0,1,1,12.12,6,130,20,2012,0
5729,2012-01-13 21:00:00,1,0,1,1,10.605,7,95,21,2012,0
5730,2012-01-13 22:00:00,1,0,1,1,9.09,7,58,22,2012,0
5731,2012-01-13 23:00:00,1,0,1,1,9.09,5,60,23,2012,0
5732,2012-01-14 00:00:00,1,0,0,1,9.09,2,42,0,2012,0
5733,2012-01-14 01:00:00,1,0,0,1,7.575,6,44,1,2012,0
5734,2012-01-14 02:00:00,1,0,0,1,8.335,6,32,2,2012,0
5735,2012-01-14 03:00:00,1,0,0,1,8.335,6,14,3,2012,0
5736,2012-01-14 04:00:00,1,0,0,1,7.575,0,3,4,2012,0
5737,2012-01-14 05:00:00,1,0,0,1,7.575,0,4,5,2012,0
5738,2012-01-14 06:00:00,1,0,0,1,7.575,0,5,6,2012,0
5739,2012-01-14 07:00:00,1,0,0,1,7.575,0,24,7,2012,1
5740,2012-01-14 08:00:00,1,0,0,1,7.575,3,89,8,2012,1
5741,2012-01-14 09:00:00,1,0,0,1,8.335,3,78,9,2012,1
5742,2012-01-14 10:00:00,1,0,0,1,11.365,14,135,10,2012,1
5743,2012-01-14 11:00:00,1,0,0,1,9.85,28,150,11,2012,1
5744,2012-01-14 12:00:00,1,0,0,1,10.605,30,189,12,2012,1
5745,2012-01-14 13:00:00,1,0,0,1,10.605,38,182,13,2012,1
5746,2012-01-14 14:00:00,1,0,0,1,10.605,52,179,14,2012,1
5747,2012-01-14 15:00:00,1,0,0,1,10.605,49,177,15,2012,1
5748,2012-01-14 16:00:00,1,0,0,1,11.365,28,178,16,2012,1
5749,2012-01-14 17:00:00,1,0,0,1,11.365,15,129,17,2012,1
5750,2012-01-14 18:00:00,1,0,0,1,11.365,21,122,18,2012,0
5751,2012-01-14 19:00:00,1,0,0,1,9.85,12,90,19,2012,0
5752,2012-01-14 20:00:00,1,0,0,1,9.85,8,95,20,2012,0
5753,2012-01-14 21:00:00,1,0,0,1,8.335,3,66,21,2012,0
5754,2012-01-14 22:00:00,1,0,0,1,6.82,4,62,22,2012,0
5755,2012-01-14 23:00:00,1,0,0,1,7.575,5,71,23,2012,0
5756,2012-01-15 00:00:00,1,0,0,1,6.82,9,50,0,2012,0
5757,2012-01-15 01:00:00,1,0,0,2,6.82,2,40,1,2012,0
5758,2012-01-15 02:00:00,1,0,0,2,6.82,5,38,2,2012,0
5759,2012-01-15 03:00:00,1,0,0,2,6.82,1,24,3,2012,0
5760,2012-01-15 04:00:00,1,0,0,2,6.82,1,5,4,2012,0
5761,2012-01-15 05:00:00,1,0,0,2,6.82,0,5,5,2012,0
5762,2012-01-15 06:00:00,1,0,0,2,6.06,1,7,6,2012,0
5763,2012-01-15 07:00:00,1,0,0,1,6.06,3,14,7,2012,1
5764,2012-01-15 08:00:00,1,0,0,1,6.06,2,34,8,2012,1
5765,2012-01-15 09:00:00,1,0,0,1,6.82,10,80,9,2012,1
5766,2012-01-15 10:00:00,1,0,0,1,6.06,11,115,10,2012,1
5767,2012-01-15 11:00:00,1,0,0,1,7.575,21,144,11,2012,1
5768,2012-01-15 12:00:00,1,0,0,1,8.335,42,192,12,2012,1
5769,2012-01-15 13:00:00,1,0,0,1,9.09,40,184,13,2012,1
5770,2012-01-15 14:00:00,1,0,0,1,9.09,25,163,14,2012,1
5771,2012-01-15 15:00:00,1,0,0,1,11.365,33,173,15,2012,1
5772,2012-01-15 16:00:00,1,0,0,1,10.605,31,174,16,2012,1
5773,2012-01-15 17:00:00,1,0,0,1,10.605,15,131,17,2012,1
5774,2012-01-15 18:00:00,1,0,0,1,9.09,7,113,18,2012,0
5775,2012-01-15 19:00:00,1,0,0,1,8.335,9,101,19,2012,0
5776,2012-01-15 20:00:00,1,0,0,1,9.09,10,85,20,2012,0
5777,2012-01-15 21:00:00,1,0,0,1,8.335,1,71,21,2012,0
5778,2012-01-15 22:00:00,1,0,0,1,10.605,2,58,22,2012,0
5779,2012-01-15 23:00:00,1,0,0,1,9.85,3,26,23,2012,0
5780,2012-01-16 00:00:00,1,1,0,1,7.575,2,23,0,2012,0
5781,2012-01-16 01:00:00,1,1,0,1,8.335,2,18,1,2012,0
5782,2012-01-16 02:00:00,1,1,0,1,10.605,3,14,2,2012,0
5783,2012-01-16 03:00:00,1,1,0,1,9.85,0,3,3,2012,0
5784,2012-01-16 04:00:00,1,1,0,1,7.575,2,6,4,2012,0
5785,2012-01-16 05:00:00,1,1,0,1,8.335,1,5,5,2012,0
5786,2012-01-16 06:00:00,1,1,0,1,6.82,0,13,6,2012,0
5787,2012-01-16 07:00:00,1,1,0,1,6.82,5,28,7,2012,1
5788,2012-01-16 08:00:00,1,1,0,1,6.06,3,75,8,2012,1
5789,2012-01-16 09:00:00,1,1,0,1,6.06,7,89,9,2012,1
5790,2012-01-16 10:00:00,1,1,0,2,6.82,19,107,10,2012,1
5791,2012-01-16 11:00:00,1,1,0,1,7.575,21,158,11,2012,1
5792,2012-01-16 12:00:00,1,1,0,1,9.09,20,165,12,2012,1
5793,2012-01-16 13:00:00,1,1,0,2,9.85,26,202,13,2012,1
5794,2012-01-16 14:00:00,1,1,0,1,10.605,23,158,14,2012,1
5795,2012-01-16 15:00:00,1,1,0,1,10.605,17,175,15,2012,1
5796,2012-01-16 16:00:00,1,1,0,1,11.365,22,158,16,2012,1
5797,2012-01-16 17:00:00,1,1,0,1,11.365,19,174,17,2012,1
5798,2012-01-16 18:00:00,1,1,0,1,11.365,6,175,18,2012,0
5799,2012-01-16 19:00:00,1,1,0,1,12.12,10,134,19,2012,0
5800,2012-01-16 20:00:00,1,1,0,1,12.12,2,88,20,2012,0
5801,2012-01-16 21:00:00,1,1,0,1,12.88,3,46,21,2012,0
5802,2012-01-16 22:00:00,1,1,0,2,13.635,4,39,22,2012,0
5803,2012-01-16 23:00:00,1,1,0,3,11.365,0,28,23,2012,0
5804,2012-01-17 00:00:00,1,0,1,2,11.365,0,12,0,2012,0
5805,2012-01-17 01:00:00,1,0,1,2,12.88,0,2,1,2012,0
5806,2012-01-17 02:00:00,1,0,1,3,13.635,0,12,2,2012,0
5807,2012-01-17 04:00:00,1,0,1,3,15.15,0,2,4,2012,0
5808,2012-01-17 05:00:00,1,0,1,3,15.15,0,13,5,2012,0
5809,2012-01-17 06:00:00,1,0,1,3,14.395,0,57,6,2012,0
5810,2012-01-17 07:00:00,1,0,1,3,14.395,5,121,7,2012,1
5811,2012-01-17 08:00:00,1,0,1,3,14.395,3,90,8,2012,1
5812,2012-01-17 09:00:00,1,0,1,3,15.15,7,61,9,2012,1
5813,2012-01-17 10:00:00,1,0,1,3,14.395,1,61,10,2012,1
5814,2012-01-17 11:00:00,1,0,1,2,17.425,2,73,11,2012,1
5815,2012-01-17 12:00:00,1,0,1,2,15.15,3,83,12,2012,1
5816,2012-01-17 13:00:00,1,0,1,2,19.695,8,95,13,2012,1
5817,2012-01-17 14:00:00,1,0,1,1,21.97,12,120,14,2012,1
5818,2012-01-17 15:00:00,1,0,1,1,21.97,6,123,15,2012,1
5819,2012-01-17 16:00:00,1,0,1,1,22.725,14,205,16,2012,1
5820,2012-01-17 17:00:00,1,0,1,1,22.725,20,442,17,2012,1
5821,2012-01-17 18:00:00,1,0,1,1,22.725,12,451,18,2012,0
5822,2012-01-17 19:00:00,1,0,1,1,22.725,11,297,19,2012,0
5823,2012-01-17 20:00:00,1,0,1,1,22.725,11,169,20,2012,0
5824,2012-01-17 21:00:00,1,0,1,1,22.725,6,174,21,2012,0
5825,2012-01-17 22:00:00,1,0,1,1,22.725,5,85,22,2012,0
5826,2012-01-17 23:00:00,1,0,1,1,22.725,1,60,23,2012,0
5827,2012-01-18 00:00:00,1,0,1,2,22.725,3,14,0,2012,0
5828,2012-01-18 01:00:00,1,0,1,2,22.725,0,10,1,2012,0
5829,2012-01-18 02:00:00,1,0,1,2,21.97,1,1,2,2012,0
5830,2012-01-18 03:00:00,1,0,1,2,21.97,1,3,3,2012,0
5831,2012-01-18 04:00:00,1,0,1,1,14.395,0,1,4,2012,0
5832,2012-01-18 05:00:00,1,0,1,1,14.395,0,29,5,2012,0
5833,2012-01-18 06:00:00,1,0,1,1,14.395,0,88,6,2012,0
5834,2012-01-18 07:00:00,1,0,1,1,14.395,1,262,7,2012,1
5835,2012-01-18 08:00:00,1,0,1,1,13.635,15,474,8,2012,1
5836,2012-01-18 09:00:00,1,0,1,1,12.88,6,196,9,2012,1
5837,2012-01-18 10:00:00,1,0,1,1,13.635,5,88,10,2012,1
5838,2012-01-18 11:00:00,1,0,1,1,13.635,4,110,11,2012,1
5839,2012-01-18 12:00:00,1,0,1,1,12.88,6,155,12,2012,1
5840,2012-01-18 13:00:00,1,0,1,1,13.635,6,124,13,2012,1
5841,2012-01-18 14:00:00,1,0,1,1,13.635,7,98,14,2012,1
5842,2012-01-18 15:00:00,1,0,1,1,12.88,8,122,15,2012,1
5843,2012-01-18 16:00:00,1,0,1,1,11.365,13,163,16,2012,1
5844,2012-01-18 17:00:00,1,0,1,1,10.605,8,338,17,2012,1
5845,2012-01-18 18:00:00,1,0,1,1,10.605,8,347,18,2012,0
5846,2012-01-18 19:00:00,1,0,1,1,9.85,5,251,19,2012,0
5847,2012-01-18 20:00:00,1,0,1,1,10.605,1,164,20,2012,0
5848,2012-01-18 21:00:00,1,0,1,1,8.335,5,119,21,2012,0
5849,2012-01-18 22:00:00,1,0,1,1,8.335,4,74,22,2012,0
5850,2012-01-18 23:00:00,1,0,1,1,6.82,2,36,23,2012,0
5851,2012-01-19 00:00:00,1,0,1,1,6.82,0,16,0,2012,0
5852,2012-01-19 01:00:00,1,0,1,1,7.575,0,5,1,2012,0
5853,2012-01-19 02:00:00,1,0,1,1,7.575,0,3,2,2012,0
5854,2012-01-19 03:00:00,1,0,1,1,7.575,0,4,3,2012,0
5855,2012-01-19 04:00:00,1,0,1,1,7.575,0,1,4,2012,0
5856,2012-01-19 05:00:00,1,0,1,1,6.06,0,19,5,2012,0
5857,2012-01-19 06:00:00,1,0,1,1,6.82,0,86,6,2012,0
5858,2012-01-19 07:00:00,1,0,1,1,8.335,2,204,7,2012,1
5859,2012-01-19 08:00:00,1,0,1,1,7.575,9,414,8,2012,1
5860,2012-01-19 09:00:00,1,0,1,1,9.85,6,204,9,2012,1
5861,2012-01-19 10:00:00,1,0,1,1,10.605,10,98,10,2012,1
5862,2012-01-19 11:00:00,1,0,1,1,8.335,6,93,11,2012,1
5863,2012-01-19 12:00:00,1,0,1,1,9.85,5,106,12,2012,1
5864,2012-01-19 13:00:00,1,0,1,1,10.605,6,118,13,2012,1
5865,2012-01-19 14:00:00,1,0,1,1,11.365,15,104,14,2012,1
5866,2012-01-19 15:00:00,1,0,1,1,11.365,9,118,15,2012,1
5867,2012-01-19 16:00:00,1,0,1,1,11.365,8,185,16,2012,1
5868,2012-01-19 17:00:00,1,0,1,2,11.365,21,364,17,2012,1
5869,2012-01-19 18:00:00,1,0,1,2,11.365,16,345,18,2012,0
5870,2012-01-19 19:00:00,1,0,1,2,11.365,5,229,19,2012,0
5871,2012-01-19 20:00:00,1,0,1,1,10.605,7,184,20,2012,0
5872,2012-01-19 21:00:00,1,0,1,1,11.365,4,117,21,2012,0
5873,2012-01-19 22:00:00,1,0,1,2,11.365,0,90,22,2012,0
5874,2012-01-19 23:00:00,1,0,1,1,11.365,1,55,23,2012,0
5875,2012-02-01 00:00:00,1,0,1,1,21.97,0,31,0,2012,0
5876,2012-02-01 01:00:00,1,0,1,1,21.97,0,4,1,2012,0
5877,2012-02-01 02:00:00,1,0,1,1,21.97,1,6,2,2012,0
5878,2012-02-01 03:00:00,1,0,1,1,21.97,0,3,3,2012,0
5879,2012-02-01 04:00:00,1,0,1,1,20.455,0,1,4,2012,0
5880,2012-02-01 05:00:00,1,0,1,1,20.455,0,18,5,2012,0
5881,2012-02-01 06:00:00,1,0,1,3,20.455,0,67,6,2012,0
5882,2012-02-01 07:00:00,1,0,1,3,19.695,7,201,7,2012,1
5883,2012-02-01 08:00:00,1,0,1,3,18.18,15,505,8,2012,1
5884,2012-02-01 09:00:00,1,0,1,2,17.425,9,267,9,2012,1
5885,2012-02-01 10:00:00,1,0,1,1,20.455,9,124,10,2012,1
5886,2012-02-01 11:00:00,1,0,1,1,20.455,27,116,11,2012,1
5887,2012-02-01 12:00:00,1,0,1,1,21.97,26,153,12,2012,1
5888,2012-02-01 13:00:00,1,0,1,1,22.725,12,174,13,2012,1
5889,2012-02-01 14:00:00,1,0,1,1,31.06,33,159,14,2012,1
5890,2012-02-01 15:00:00,1,0,1,1,31.06,25,169,15,2012,1
5891,2012-02-01 16:00:00,1,0,1,1,31.06,22,261,16,2012,1
5892,2012-02-01 17:00:00,1,0,1,1,27.275,31,508,17,2012,1
5893,2012-02-01 18:00:00,1,0,1,1,26.515,12,514,18,2012,0
