,datetime,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
5272,2011-12-13 18:00:00,370,12,4,0,1,1,15.91,18,2011,0
5273,2011-12-13 19:00:00,262,5,4,0,1,1,15.91,19,2011,0
5274,2011-12-13 20:00:00,154,7,4,0,1,1,15.91,20,2011,0
5275,2011-12-13 21:00:00,134,5,4,0,1,1,15.15,21,2011,0
5276,2011-12-13 22:00:00,102,5,4,0,1,1,15.15,22,2011,0
5277,2011-12-13 23:00:00,55,4,4,0,1,1,15.15,23,2011,0
5278,2011-12-14 00:00:00,22,0,4,0,1,1,15.15,0,2011,0
5279,2011-12-14 01:00:00,8,0,4,0,1,1,15.15,1,2011,0
5280,2011-12-14 02:00:00,2,0,4,0,1,1,15.15,2,2011,0
5281,2011-12-14 03:00:00,3,0,4,0,1,1,15.91,3,2011,0
5282,2011-12-14 04:00:00,4,0,4,0,1,1,15.15,4,2011,0
5283,2011-12-14 05:00:00,26,0,4,0,1,2,15.15,5,2011,0
5284,2011-12-14 06:00:00,87,0,4,0,1,2,15.15,6,2011,0
5285,2011-12-14 07:00:00,243,4,4,0,1,1,15.91,7,2011,1
5286,2011-12-14 08:00:00,458,9,4,0,1,2,15.15,8,2011,1
5287,2011-12-14 09:00:00,230,9,4,0,1,2,16.665,9,2011,1
5288,2011-12-14 10:00:00,133,9,4,0,1,2,17.425,10,2011,1
5289,2011-12-14 11:00:00,103,12,4,0,1,2,18.18,11,2011,1
5290,2011-12-14 12:00:00,138,6,4,0,1,2,18.18,12,2011,1
5291,2011-12-14 13:00:00,119,14,4,0,1,2,18.18,13,2011,1
5292,2011-12-14 14:00:00,134,17,4,0,1,2,19.695,14,2011,1
5293,2011-12-14 15:00:00,143,24,4,0,1,2,19.695,15,2011,1
5294,2011-12-14 16:00:00,233,12,4,0,1,2,19.695,16,2011,1
5295,2011-12-14 17:00:00,377,19,4,0,1,2,18.18,17,2011,1
5296,2011-12-14 18:00:00,379,11,4,0,1,2,17.425,18,2011,0
5297,2011-12-14 19:00:00,259,9,4,0,1,2,18.18,19,2011,0
5298,2011-12-14 20:00:00,169,6,4,0,1,2,17.425,20,2011,0
5299,2011-12-14 21:00:00,145,9,4,0,1,2,16.665,21,2011,0
5300,2011-12-14 22:00:00,99,5,4,0,1,1,16.665,22,2011,0
5301,2011-12-14 23:00:00,48,3,4,0,1,1,15.91,23,2011,0
5302,2011-12-15 00:00:00,45,5,4,0,1,1,15.91,0,2011,0
5303,2011-12-15 01:00:00,15,5,4,0,1,2,15.91,1,2011,0
5304,2011-12-15 02:00:00,5,2,4,0,1,2,16.665,2,2011,0
5305,2011-12-15 03:00:00,2,1,4,0,1,2,16.665,3,2011,0
5306,2011-12-15 04:00:00,6,0,4,0,1,2,15.15,4,2011,0
5307,2011-12-15 05:00:00,24,0,4,0,1,2,15.15,5,2011,0
5308,2011-12-15 06:00:00,90,2,4,0,1,1,15.91,6,2011,0
5309,2011-12-15 07:00:00,252,6,4,0,1,1,15.91,7,2011,1
5310,2011-12-15 08:00:00,449,8,4,0,1,2,15.91,8,2011,1
5311,2011-12-15 09:00:00,274,6,4,0,1,2,16.665,9,2011,1
5312,2011-12-15 10:00:00,105,4,4,0,1,2,20.455,10,2011,1
5313,2011-12-15 11:00:00,126,9,4,0,1,2,20.455,11,2011,1
5314,2011-12-15 12:00:00,140,17,4,0,1,2,22.725,12,2011,1
5315,2011-12-15 13:00:00,150,14,4,0,1,2,24.24,13,2011,1
5316,2011-12-15 14:00:00,124,8,4,0,1,2,25.0,14,2011,1
5317,2011-12-15 15:00:00,76,6,4,0,1,3,25.0,15,2011,1
5318,2011-12-15 16:00:00,124,7,4,0,1,3,22.725,16,2011,1
5319,2011-12-15 17:00:00,310,14,4,0,1,2,25.0,17,2011,1
5320,2011-12-15 18:00:00,363,14,4,0,1,2,25.0,18,2011,0
5321,2011-12-15 19:00:00,274,13,4,0,1,2,25.0,19,2011,0
5322,2011-12-15 20:00:00,209,12,4,0,1,1,25.0,20,2011,0
5323,2011-12-15 21:00:00,145,10,4,0,1,1,24.24,21,2011,0
5324,2011-12-15 22:00:00,116,8,4,0,1,1,25.0,22,2011,0
5325,2011-12-15 23:00:00,104,10,4,0,1,1,25.0,23,2011,0
5326,2011-12-16 00:00:00,60,12,4,0,1,1,24.24,0,2011,0
5327,2011-12-16 01:00:00,28,3,4,0,1,1,24.24,1,2011,0
5328,2011-12-16 02:00:00,23,0,4,0,1,1,23.485,2,2011,0
5329,2011-12-16 03:00:00,3,2,4,0,1,1,22.725,3,2011,0
5330,2011-12-16 04:00:00,4,1,4,0,1,2,24.24,4,2011,0
5331,2011-12-16 05:00:00,26,0,4,0,1,1,23.485,5,2011,0
5332,2011-12-16 06:00:00,80,2,4,0,1,2,21.97,6,2011,0
5333,2011-12-16 07:00:00,226,5,4,0,1,2,19.695,7,2011,1
5334,2011-12-16 08:00:00,449,10,4,0,1,1,16.665,8,2011,1
5335,2011-12-16 09:00:00,235,8,4,0,1,1,16.665,9,2011,1
5336,2011-12-16 10:00:00,122,10,4,0,1,1,15.15,10,2011,1
5337,2011-12-16 11:00:00,135,9,4,0,1,2,15.15,11,2011,1
5338,2011-12-16 12:00:00,163,10,4,0,1,2,15.15,12,2011,1
5339,2011-12-16 13:00:00,125,12,4,0,1,2,15.15,13,2011,1
5340,2011-12-16 14:00:00,115,13,4,0,1,2,15.91,14,2011,1
5341,2011-12-16 15:00:00,141,12,4,0,1,2,15.15,15,2011,1
5342,2011-12-16 16:00:00,212,12,4,0,1,2,15.15,16,2011,1
5343,2011-12-16 17:00:00,352,13,4,0,1,2,15.15,17,2011,1
5344,2011-12-16 18:00:00,285,10,4,0,1,2,15.15,18,2011,0
5345,2011-12-16 19:00:00,203,11,4,0,1,2,15.15,19,2011,0
5346,2011-12-16 20:00:00,146,6,4,0,1,2,15.91,20,2011,0
5347,2011-12-16 21:00:00,95,7,4,0,1,2,15.91,21,2011,0
5348,2011-12-16 22:00:00,100,6,4,0,1,2,15.15,22,2011,0
5349,2011-12-16 23:00:00,71,4,4,0,1,2,15.15,23,2011,0
5350,2011-12-17 00:00:00,59,3,4,0,0,1,14.395,0,2011,0
5351,2011-12-17 01:00:00,39,4,4,0,0,2,14.395,1,2011,0
5352,2011-12-17 02:00:00,47,11,4,0,0,2,13.635,2,2011,0
5353,2011-12-17 03:00:00,22,4,4,0,0,1,12.88,3,2011,0
5354,2011-12-17 04:00:00,9,0,4,0,0,1,12.12,4,2011,0
5355,2011-12-17 05:00:00,7,2,4,0,0,2,12.88,5,2011,0
5356,2011-12-17 06:00:00,17,0,4,0,0,2,12.12,6,2011,0
5357,2011-12-17 07:00:00,20,0,4,0,0,2,12.88,7,2011,1
5358,2011-12-17 08:00:00,55,4,4,0,0,2,12.88,8,2011,1
5359,2011-12-17 09:00:00,95,5,4,0,0,2,12.12,9,2011,1
5360,2011-12-17 10:00:00,171,10,4,0,0,2,12.12,10,2011,1
5361,2011-12-17 11:00:00,188,21,4,0,0,2,12.88,11,2011,1
5362,2011-12-17 12:00:00,216,28,4,0,0,2,12.88,12,2011,1
5363,2011-12-17 13:00:00,204,32,4,0,0,2,13.635,13,2011,1
5364,2011-12-17 14:00:00,207,30,4,0,0,1,12.88,14,2011,1
5365,2011-12-17 15:00:00,195,33,4,0,0,1,12.88,15,2011,1
5366,2011-12-17 16:00:00,192,30,4,0,0,1,13.635,16,2011,1
5367,2011-12-17 17:00:00,153,12,4,0,0,1,12.88,17,2011,1
5368,2011-12-17 18:00:00,150,7,4,0,0,1,11.365,18,2011,0
5369,2011-12-17 19:00:00,95,11,4,0,0,3,10.605,19,2011,0
5370,2011-12-17 20:00:00,99,7,4,0,0,1,10.605,20,2011,0
5371,2011-12-17 21:00:00,88,8,4,0,0,1,10.605,21,2011,0
5372,2011-12-17 22:00:00,73,7,4,0,0,1,10.605,22,2011,0
5373,2011-12-17 23:00:00,63,6,4,0,0,1,11.365,23,2011,0
5374,2011-12-18 00:00:00,64,7,4,0,0,1,10.605,0,2011,0
5375,2011-12-18 01:00:00,43,3,4,0,0,1,11.365,1,2011,0
5376,2011-12-18 02:00:00,39,2,4,0,0,1,12.12,2,2011,0
5377,2011-12-18 03:00:00,16,2,4,0,0,1,10.605,3,2011,0
5378,2011-12-18 04:00:00,1,0,4,0,0,1,10.605,4,2011,0
5379,2011-12-18 05:00:00,4,1,4,0,0,1,11.365,5,2011,0
5380,2011-12-18 06:00:00,3,0,4,0,0,1,10.605,6,2011,0
5381,2011-12-18 07:00:00,11,1,4,0,0,1,10.605,7,2011,1
5382,2011-12-18 08:00:00,31,1,4,0,0,1,12.88,8,2011,1
5383,2011-12-18 09:00:00,75,6,4,0,0,1,11.365,9,2011,1
5384,2011-12-18 10:00:00,122,7,4,0,0,1,11.365,10,2011,1
5385,2011-12-18 11:00:00,168,20,4,0,0,2,11.365,11,2011,1
5386,2011-12-18 12:00:00,202,26,4,0,0,1,12.88,12,2011,1
5387,2011-12-18 13:00:00,210,18,4,0,0,1,13.635,13,2011,1
5388,2011-12-18 14:00:00,200,19,4,0,0,1,14.395,14,2011,1
5389,2011-12-18 15:00:00,184,23,4,0,0,1,15.15,15,2011,1
5390,2011-12-18 16:00:00,207,27,4,0,0,1,13.635,16,2011,1
5391,2011-12-18 17:00:00,126,10,4,0,0,1,13.635,17,2011,1
5392,2011-12-18 18:00:00,123,15,4,0,0,1,13.635,18,2011,0
5393,2011-12-18 19:00:00,130,5,4,0,0,1,13.635,19,2011,0
5394,2011-12-18 20:00:00,94,10,4,0,0,1,12.88,20,2011,0
5395,2011-12-18 21:00:00,80,9,4,0,0,1,13.635,21,2011,0
5396,2011-12-18 22:00:00,47,2,4,0,0,1,11.365,22,2011,0
5397,2011-12-18 23:00:00,31,6,4,0,0,1,11.365,23,2011,0
5398,2011-12-19 00:00:00,14,3,4,0,1,1,11.365,0,2011,0
5399,2011-12-19 01:00:00,8,3,4,0,1,1,10.605,1,2011,0
5400,2011-12-19 02:00:00,3,0,4,0,1,1,10.605,2,2011,0
5401,2011-12-19 03:00:00,3,0,4,0,1,1,9.85,3,2011,0
5402,2011-12-19 04:00:00,4,0,4,0,1,1,9.09,4,2011,0
5403,2011-12-19 05:00:00,21,0,4,0,1,1,8.335,5,2011,0
5404,2011-12-19 06:00:00,68,0,4,0,1,1,9.09,6,2011,0
5405,2011-12-19 07:00:00,187,4,4,0,1,1,10.605,7,2011,1
5406,2011-12-19 08:00:00,389,8,4,0,1,1,9.85,8,2011,1
5407,2011-12-19 09:00:00,166,17,4,0,1,1,10.605,9,2011,1
5408,2011-12-19 10:00:00,96,12,4,0,1,1,11.365,10,2011,1
5409,2011-12-19 11:00:00,105,22,4,0,1,1,12.12,11,2011,1
5410,2011-12-19 12:00:00,128,13,4,0,1,1,13.635,12,2011,1
5411,2011-12-19 13:00:00,127,15,4,0,1,1,15.15,13,2011,1
5412,2011-12-19 14:00:00,107,30,4,0,1,1,17.425,14,2011,1
5413,2011-12-19 15:00:00,135,24,4,0,1,1,19.695,15,2011,1
5414,2011-12-19 16:00:00,189,19,4,0,1,1,20.455,16,2011,1
5415,2011-12-19 17:00:00,362,16,4,0,1,1,19.695,17,2011,1
5416,2011-12-19 18:00:00,343,11,4,0,1,1,17.425,18,2011,0
5417,2011-12-19 19:00:00,234,17,4,0,1,2,17.425,19,2011,0
5418,2011-12-19 20:00:00,197,9,4,0,1,1,20.455,20,2011,0
5419,2011-12-19 21:00:00,112,15,4,0,1,2,17.425,21,2011,0
5420,2011-12-19 22:00:00,95,12,4,0,1,2,17.425,22,2011,0
5421,2011-12-19 23:00:00,50,10,4,0,1,1,17.425,23,2011,0
5422,2012-01-01 00:00:00,43,5,1,0,0,1,18.94,0,2012,0
5423,2012-01-01 01:00:00,78,15,1,0,0,1,17.425,1,2012,0
5424,2012-01-01 02:00:00,59,16,1,0,0,1,17.425,2,2012,0
5425,2012-01-01 03:00:00,41,11,1,0,0,1,16.665,3,2012,0
5426,2012-01-01 04:00:00,8,0,1,0,0,1,15.15,4,2012,0
5427,2012-01-01 05:00:00,5,0,1,0,0,1,14.395,5,2012,0
5428,2012-01-01 06:00:00,1,1,1,0,0,1,13.635,6,2012,0
5429,2012-01-01 07:00:00,6,1,1,0,0,1,12.88,7,2012,1
5430,2012-01-01 08:00:00,10,4,1,0,0,1,13.635,8,2012,1
5431,2012-01-01 09:00:00,27,13,1,0,0,1,13.635,9,2012,1
5432,2012-01-01 10:00:00,52,18,1,0,0,1,15.91,10,2012,1
5433,2012-01-01 11:00:00,98,40,1,0,0,1,16.665,11,2012,1
5434,2012-01-01 12:00:00,143,58,1,0,0,1,20.455,12,2012,1
5435,2012-01-01 13:00:00,141,82,1,0,0,1,21.21,13,2012,1
5436,2012-01-01 14:00:00,147,120,1,0,0,1,21.97,14,2012,1
5437,2012-01-01 15:00:00,164,101,1,0,0,1,22.725,15,2012,1
5438,2012-01-01 16:00:00,147,68,1,0,0,2,21.97,16,2012,1
5439,2012-01-01 17:00:00,75,36,1,0,0,2,23.485,17,2012,1
5440,2012-01-01 18:00:00,81,25,1,0,0,3,22.725,18,2012,0
5441,2012-01-01 19:00:00,85,20,1,0,0,3,21.21,19,2012,0
5442,2012-01-01 20:00:00,58,25,1,0,0,2,21.97,20,2012,0
5443,2012-01-01 21:00:00,61,10,1,0,0,2,21.97,21,2012,0
5444,2012-01-01 22:00:00,53,13,1,0,0,1,22.725,22,2012,0
5445,2012-01-01 23:00:00,25,4,1,0,0,1,21.97,23,2012,0
5446,2012-01-02 00:00:00,31,8,1,1,0,1,20.455,0,2012,0
5447,2012-01-02 01:00:00,11,1,1,1,0,1,16.665,1,2012,0
5448,2012-01-02 02:00:00,6,1,1,1,0,1,15.91,2,2012,0
5449,2012-01-02 04:00:00,4,0,1,1,0,1,12.88,4,2012,0
5450,2012-01-02 05:00:00,3,1,1,1,0,1,12.88,5,2012,0
5451,2012-01-02 06:00:00,14,0,1,1,0,1,11.365,6,2012,0
5452,2012-01-02 07:00:00,16,0,1,1,0,1,10.605,7,2012,1
5453,2012-01-02 08:00:00,51,2,1,1,0,1,11.365,8,2012,1
5454,2012-01-02 09:00:00,53,15,1,1,0,1,12.88,9,2012,1
5455,2012-01-02 10:00:00,89,20,1,1,0,1,12.12,10,2012,1
5456,2012-01-02 11:00:00,142,33,1,1,0,1,10.605,11,2012,1
5457,2012-01-02 12:00:00,161,41,1,1,0,1,13.635,12,2012,1
5458,2012-01-02 13:00:00,150,26,1,1,0,1,13.635,13,2012,1
5459,2012-01-02 14:00:00,141,10,1,1,0,1,13.635,14,2012,1
5460,2012-01-02 15:00:00,139,29,1,1,0,1,12.12,15,2012,1
5461,2012-01-02 16:00:00,144,10,1,1,0,1,11.365,16,2012,1
5462,2012-01-02 17:00:00,136,17,1,1,0,1,11.365,17,2012,1
5463,2012-01-02 18:00:00,113,13,1,1,0,1,12.12,18,2012,0
5464,2012-01-02 19:00:00,89,4,1,1,0,1,11.365,19,2012,0
5465,2012-01-02 20:00:00,83,5,1,1,0,1,11.365,20,2012,0
5466,2012-01-02 21:00:00,63,3,1,1,0,2,10.605,21,2012,0
5467,2012-01-02 22:00:00,36,3,1,1,0,2,10.605,22,2012,0
5468,2012-01-02 23:00:00,32,2,1,1,0,1,10.605,23,2012,0
5469,2012-01-03 00:00:00,13,0,1,0,1,1,9.85,0,2012,0
5470,2012-01-03 01:00:00,5,1,1,0,1,1,9.09,1,2012,0
5471,2012-01-03 02:00:00,3,0,1,0,1,1,8.335,2,2012,0
5472,2012-01-03 03:00:00,2,0,1,0,1,1,6.82,3,2012,0
5473,2012-01-03 04:00:00,5,0,1,0,1,1,7.575,4,2012,0
5474,2012-01-03 05:00:00,12,0,1,0,1,1,6.82,5,2012,0
5475,2012-01-03 06:00:00,81,4,1,0,1,1,6.06,6,2012,0
5476,2012-01-03 07:00:00,168,2,1,0,1,1,6.06,7,2012,1
5477,2012-01-03 08:00:00,349,5,1,0,1,1,6.82,8,2012,1
5478,2012-01-03 09:00:00,145,8,1,0,1,1,6.82,9,2012,1
5479,2012-01-03 10:00:00,55,5,1,0,1,1,6.06,10,2012,1
5480,2012-01-03 11:00:00,63,12,1,0,1,1,6.82,11,2012,1
5481,2012-01-03 12:00:00,70,4,1,0,1,1,6.82,12,2012,1
5482,2012-01-03 13:00:00,68,5,1,0,1,1,6.06,13,2012,1
5483,2012-01-03 14:00:00,72,7,1,0,1,1,6.06,14,2012,1
5484,2012-01-03 15:00:00,68,9,1,0,1,1,6.06,15,2012,1
5485,2012-01-03 16:00:00,129,7,1,0,1,1,4.545,16,2012,1
5486,2012-01-03 17:00:00,241,4,1,0,1,1,5.305,17,2012,1
5487,2012-01-03 18:00:00,214,10,1,0,1,1,4.545,18,2012,0
5488,2012-01-03 19:00:00,152,4,1,0,1,1,4.545,19,2012,0
5489,2012-01-03 20:00:00,115,0,1,0,1,1,6.06,20,2012,0
5490,2012-01-03 21:00:00,66,2,1,0,1,1,5.305,21,2012,0
5491,2012-01-03 22:00:00,33,0,1,0,1,1,5.305,22,2012,0
5492,2012-01-03 23:00:00,18,0,1,0,1,1,3.79,23,2012,0
5493,2012-01-04 00:00:00,9,0,1,0,1,1,3.03,0,2012,0
5494,2012-01-04 01:00:00,3,0,1,0,1,1,1.515,1,2012,0
5495,2012-01-04 02:00:00,1,0,1,0,1,1,0.76,2,2012,0
5496,2012-01-04 03:00:00,1,0,1,0,1,1,0.76,3,2012,0
5497,2012-01-04 04:00:00,2,0,1,0,1,1,2.275,4,2012,0
5498,2012-01-04 05:00:00,14,0,1,0,1,1,2.275,5,2012,0
5499,2012-01-04 06:00:00,59,0,1,0,1,1,2.275,6,2012,0
5500,2012-01-04 07:00:00,151,1,1,0,1,1,2.275,7,2012,1
5501,2012-01-04 08:00:00,310,5,1,0,1,1,3.03,8,2012,1
5502,2012-01-04 09:00:00,173,7,1,0,1,1,3.03,9,2012,1
5503,2012-01-04 10:00:00,57,7,1,0,1,1,5.305,10,2012,1
5504,2012-01-04 11:00:00,40,6,1,0,1,2,6.06,11,2012,1
5505,2012-01-04 12:00:00,75,9,1,0,1,2,5.305,12,2012,1
5506,2012-01-04 13:00:00,82,9,1,0,1,2,6.06,13,2012,1
5507,2012-01-04 14:00:00,69,6,1,0,1,2,6.06,14,2012,1
5508,2012-01-04 15:00:00,81,9,1,0,1,2,7.575,15,2012,1
5509,2012-01-04 16:00:00,123,8,1,0,1,2,8.335,16,2012,1
5510,2012-01-04 17:00:00,272,9,1,0,1,2,9.85,17,2012,1
5511,2012-01-04 18:00:00,280,9,1,0,1,2,10.605,18,2012,0
5512,2012-01-04 19:00:00,182,2,1,0,1,2,11.365,19,2012,0
5513,2012-01-04 20:00:00,121,2,1,0,1,2,9.85,20,2012,0
5514,2012-01-04 21:00:00,88,2,1,0,1,2,12.88,21,2012,0
5515,2012-01-04 22:00:00,48,4,1,0,1,2,11.365,22,2012,0
5516,2012-01-04 23:00:00,32,0,1,0,1,2,11.365,23,2012,0
5517,2012-01-05 00:00:00,13,1,1,0,1,2,11.365,0,2012,0
5518,2012-01-05 01:00:00,5,0,1,0,1,1,11.365,1,2012,0
5519,2012-01-05 02:00:00,4,0,1,0,1,1,11.365,2,2012,0
5520,2012-01-05 03:00:00,4,0,1,0,1,1,12.88,3,2012,0
5521,2012-01-05 04:00:00,5,0,1,0,1,2,11.365,4,2012,0
5522,2012-01-05 05:00:00,26,0,1,0,1,2,11.365,5,2012,0
5523,2012-01-05 06:00:00,78,0,1,0,1,2,10.605,6,2012,0
5524,2012-01-05 07:00:00,212,3,1,0,1,2,11.365,7,2012,1
5525,2012-01-05 08:00:00,377,11,1,0,1,2,12.88,8,2012,1
5526,2012-01-05 09:00:00,220,7,1,0,1,2,13.635,9,2012,1
5527,2012-01-05 10:00:00,81,5,1,0,1,2,12.88,10,2012,1
5528,2012-01-05 11:00:00,78,6,1,0,1,1,16.665,11,2012,1
5529,2012-01-05 12:00:00,114,6,1,0,1,1,14.395,12,2012,1
5530,2012-01-05 13:00:00,112,6,1,0,1,1,15.15,13,2012,1
5531,2012-01-05 14:00:00,104,13,1,0,1,1,15.91,14,2012,1
5532,2012-01-05 15:00:00,113,6,1,0,1,1,16.665,15,2012,1
5533,2012-01-05 16:00:00,178,19,1,0,1,1,16.665,16,2012,1
5534,2012-01-05 17:00:00,393,19,1,0,1,2,17.425,17,2012,1
5535,2012-01-05 18:00:00,374,9,1,0,1,1,16.665,18,2012,0
5536,2012-01-05 19:00:00,255,10,1,0,1,1,17.425,19,2012,0
5537,2012-01-05 20:00:00,172,5,1,0,1,1,16.665,20,2012,0
5538,2012-01-05 21:00:00,88,9,1,0,1,1,13.635,21,2012,0
5539,2012-01-05 22:00:00,70,1,1,0,1,1,12.88,22,2012,0
5540,2012-01-05 23:00:00,56,4,1,0,1,1,12.88,23,2012,0
5541,2012-01-06 00:00:00,24,1,1,0,1,1,12.88,0,2012,0
5542,2012-01-06 01:00:00,6,2,1,0,1,1,13.635,1,2012,0
5543,2012-01-06 02:00:00,3,2,1,0,1,1,11.365,2,2012,0
5544,2012-01-06 03:00:00,3,1,1,0,1,1,12.12,3,2012,0
5545,2012-01-06 04:00:00,3,0,1,0,1,1,11.365,4,2012,0
5546,2012-01-06 05:00:00,13,0,1,0,1,2,10.605,5,2012,0
5547,2012-01-06 06:00:00,69,1,1,0,1,2,12.12,6,2012,0
5548,2012-01-06 07:00:00,201,4,1,0,1,2,14.395,7,2012,1
5549,2012-01-06 08:00:00,436,11,1,0,1,1,12.12,8,2012,1
5550,2012-01-06 09:00:00,237,4,1,0,1,1,12.12,9,2012,1
5551,2012-01-06 10:00:00,102,14,1,0,1,1,12.88,10,2012,1
5552,2012-01-06 11:00:00,130,8,1,0,1,1,15.15,11,2012,1
5553,2012-01-06 12:00:00,168,23,1,0,1,1,16.665,12,2012,1
5554,2012-01-06 13:00:00,188,16,1,0,1,1,20.455,13,2012,1
5555,2012-01-06 14:00:00,152,26,1,0,1,1,22.725,14,2012,1
5556,2012-01-06 15:00:00,178,44,1,0,1,1,25.0,15,2012,1
5557,2012-01-06 16:00:00,259,35,1,0,1,1,25.0,16,2012,1
5558,2012-01-06 17:00:00,456,20,1,0,1,1,22.725,17,2012,1
5559,2012-01-06 18:00:00,391,28,1,0,1,1,24.24,18,2012,0
5560,2012-01-06 19:00:00,261,11,1,0,1,1,22.725,19,2012,0
5561,2012-01-06 20:00:00,163,14,1,0,1,1,21.21,20,2012,0
5562,2012-01-06 21:00:00,137,17,1,0,1,1,20.455,21,2012,0
5563,2012-01-06 22:00:00,123,12,1,0,1,1,17.425,22,2012,0
5564,2012-01-06 23:00:00,88,13,1,0,1,1,18.94,23,2012,0
5565,2012-01-07 00:00:00,77,2,1,0,0,1,17.425,0,2012,0
5566,2012-01-07 01:00:00,56,6,1,0,0,1,19.695,1,2012,0
5567,2012-01-07 02:00:00,36,2,1,0,0,1,18.18,2,2012,0
5568,2012-01-07 03:00:00,19,1,1,0,0,1,16.665,3,2012,0
5569,2012-01-07 04:00:00,9,1,1,0,0,1,16.665,4,2012,0
5570,2012-01-07 05:00:00,7,2,1,0,0,1,13.635,5,2012,0
5571,2012-01-07 06:00:00,7,0,1,0,0,1,13.635,6,2012,0
5572,2012-01-07 07:00:00,20,0,1,0,0,1,11.365,7,2012,1
5573,2012-01-07 08:00:00,64,0,1,0,0,1,12.88,8,2012,1
5574,2012-01-07 09:00:00,116,14,1,0,0,1,11.365,9,2012,1
5575,2012-01-07 10:00:00,160,43,1,0,0,1,15.15,10,2012,1
5576,2012-01-07 11:00:00,250,74,1,0,0,1,15.91,11,2012,1
5577,2012-01-07 12:00:00,276,100,1,0,0,1,20.455,12,2012,1
5578,2012-01-07 13:00:00,296,149,1,0,0,1,21.97,13,2012,1
5579,2012-01-07 14:00:00,356,156,1,0,0,1,24.24,14,2012,1
5580,2012-01-07 15:00:00,317,132,1,0,0,1,27.275,15,2012,1
5581,2012-01-07 16:00:00,268,133,1,0,0,2,26.515,16,2012,1
5582,2012-01-07 17:00:00,235,87,1,0,0,2,25.76,17,2012,1
5583,2012-01-07 18:00:00,248,49,1,0,0,1,25.76,18,2012,0
5584,2012-01-07 19:00:00,171,44,1,0,0,1,25.0,19,2012,0
5585,2012-01-07 20:00:00,149,21,1,0,0,1,24.24,20,2012,0
5586,2012-01-07 21:00:00,118,22,1,0,0,1,21.97,21,2012,0
5587,2012-01-07 22:00:00,93,16,1,0,0,1,21.97,22,2012,0
5588,2012-01-07 23:00:00,103,16,1,0,0,1,21.21,23,2012,0
5589,2012-01-08 00:00:00,77,14,1,0,0,1,19.695,0,2012,0
5590,2012-01-08 01:00:00,62,10,1,0,0,1,16.665,1,2012,0
5591,2012-01-08 02:00:00,57,10,1,0,0,1,16.665,2,2012,0
5592,2012-01-08 03:00:00,26,6,1,0,0,1,16.665,3,2012,0
5593,2012-01-08 04:00:00,4,2,1,0,0,1,15.15,4,2012,0
5594,2012-01-08 05:00:00,2,0,1,0,0,2,16.665,5,2012,0
5595,2012-01-08 06:00:00,2,0,1,0,0,2,16.665,6,2012,0
5596,2012-01-08 07:00:00,23,1,1,0,0,2,16.665,7,2012,1
5597,2012-01-08 08:00:00,53,4,1,0,0,1,15.15,8,2012,1
5598,2012-01-08 09:00:00,102,23,1,0,0,1,16.665,9,2012,1
5599,2012-01-08 10:00:00,181,27,1,0,0,1,16.665,10,2012,1
5600,2012-01-08 11:00:00,201,55,1,0,0,1,17.425,11,2012,1
5601,2012-01-08 12:00:00,273,78,1,0,0,1,19.695,12,2012,1
5602,2012-01-08 13:00:00,266,77,1,0,0,1,20.455,13,2012,1
5603,2012-01-08 14:00:00,253,75,1,0,0,1,20.455,14,2012,1
5604,2012-01-08 15:00:00,241,89,1,0,0,1,20.455,15,2012,1
5605,2012-01-08 16:00:00,256,58,1,0,0,1,20.455,16,2012,1
5606,2012-01-08 17:00:00,197,22,1,0,0,1,19.695,17,2012,1
5607,2012-01-08 18:00:00,162,19,1,0,0,1,15.91,18,2012,0
5608,2012-01-08 19:00:00,104,8,1,0,0,1,15.91,19,2012,0
5609,2012-01-08 20:00:00,119,7,1,0,0,1,15.15,20,2012,0
5610,2012-01-08 21:00:00,81,10,1,0,0,1,13.635,21,2012,0
5611,2012-01-08 22:00:00,54,4,1,0,0,1,13.635,22,2012,0
5612,2012-01-08 23:00:00,30,0,1,0,0,1,12.12,23,2012,0
5613,2012-01-09 00:00:00,12,3,1,0,1,1,11.365,0,2012,0
5614,2012-01-09 01:00:00,4,1,1,0,1,1,12.12,1,2012,0
5615,2012-01-09 02:00:00,3,2,1,0,1,1,12.12,2,2012,0
5616,2012-01-09 03:00:00,3,0,1,0,1,1,12.12,3,2012,0
5617,2012-01-09 04:00:00,4,0,1,0,1,1,12.12,4,2012,0
5618,2012-01-09 05:00:00,21,0,1,0,1,2,11.365,5,2012,0
5619,2012-01-09 06:00:00,85,3,1,0,1,2,11.365,6,2012,0
5620,2012-01-09 07:00:00,239,1,1,0,1,2,12.12,7,2012,1
5621,2012-01-09 08:00:00,407,13,1,0,1,2,12.88,8,2012,1
5622,2012-01-09 09:00:00,188,9,1,0,1,2,13.635,9,2012,1
5623,2012-01-09 10:00:00,95,13,1,0,1,1,14.395,10,2012,1
5624,2012-01-09 11:00:00,82,6,1,0,1,2,14.395,11,2012,1
5625,2012-01-09 12:00:00,93,10,1,0,1,2,13.635,12,2012,1
5626,2012-01-09 13:00:00,77,3,1,0,1,2,13.635,13,2012,1
5627,2012-01-09 14:00:00,45,5,1,0,1,3,11.365,14,2012,1
5628,2012-01-09 15:00:00,64,5,1,0,1,3,11.365,15,2012,1
